8	3	A3	1	0	0	0	10
2D	C4	0B	B8	0D	AC	0	1
2E	0	1	0	1	0	1	0
2F	1	0	1	0	1	0	1
20	0	1	0	1	0	1	0
21	1	0	1	0	1	0	1
22	0	1	0	1	0	0	0
5	23	24	0D	0	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	1	0	1	0	1	0	1
22	0	1	0	1	0	1	0
23	1	0	1	0	1	0	1
24	0	1	0	1	0	1	0
25	1	0	1	0	1	0	1
26	0	1	0	1	0	1	0
27	1	0	1	0	1	0	1
28	0	1	0	1	0	1	0
29	1	0	1	0	1	0	1
2A	0	1	0	1	0	1	0
2B	1	0	1	0	1	0	1
2C	0	1	0	1	0	1	0
2D	1	0	1	0	1	F8	30
2E	FA	24	FC	E0	FE	70	FF
2F	9C	FF	CE	0	0	0	32
20	0	64	1	90	3	20	5
21	DC	0	B6	0	92	0	77
22	0	48	0	1E	0	0	0
5	23	24	0D	80	80	0	0
10	81	63	0	0E	0	0	0
30	12	0	68	3F	4C	0	68
21	0E	0	1E	0	48	0	77
22	0	92	F8	30	FA	24	FC
23	E0	FE	70	FF	9C	FF	CE
24	0	0	0	32	0	64	1
25	90	3	20	3	2A	1	7D
26	1	38	0	F3	0	A2	0
27	50	0	1E	0	0	0	1E
28	0	50	0	A2	0	F3	0
29	0	FE	D4	FF	56	FF	9C
2A	FF	CE	FF	F1	0	0	0
2B	5	0	14	0	28	0	3C
2C	0	50	0	64	0	28	0
2D	0F	0	8	0	5	0	4
2E	0	2	0	4	0	1D	0
2F	5D	0	84	0	A1	0	B7
20	0	0	0B	B8	11	30	17
21	70	1D	B0	27	10	0B	EA
22	0B	EA	6	0E	0	0	0
5	23	24	0E	0	80	0	0
10	81	63	5	46	4	7E	3
30	12	0	68	3F	4C	0	68
21	52	FE	D4	FF	6	FF	C4
22	FF	EC	FF	F6	0	0	0
23	0A	0	14	0	28	0	3C
24	0	96	1	2C	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	7	8	8	98	0B	B8	0E
29	10	0F	78	11	30	12	2C
2A	13	C0	15	40	16	44	17
2B	58	19	0	1A	90	1D	B0
2C	1E	78	21	98	0A	78	0A
2D	DC	0B	40	0B	90	0B	B8
2E	0C	8	0C	6C	0C	D0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	0E	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	0F	0	80	0	0
10	81	63	0	23	0	23	0
30	12	0	68	3F	4C	0	68
21	23	0	0	0	0	0	0
22	0	0	0	0	0	32	0
23	32	0	32	0	0	0	0
24	0	0	0	0	0	0	0
25	1E	0	1E	0	1E	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	7
2F	8	8	98	0B	B8	0E	10
20	0F	78	11	30	12	2C	13
21	C0	15	40	16	44	17	58
22	19	0	1A	90	0	0	0
5	23	24	0F	80	80	0	0
10	81	63	1D	B0	1E	78	21
30	12	0	68	3F	4C	0	68
21	98	0A	78	0A	DC	0B	40
22	0B	90	0B	B8	0C	8	0C
23	6C	0C	D0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	3C	0
21	A0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	10	0	80	0	0
10	81	63	0	28	0	8C	0
30	12	0	68	3F	4C	0	68
21	F0	0	0	0	0	0	0
22	0	0	0	0	0	3C	0
23	C8	1	2C	0	0	0	0
24	0	0	0	0	0	0	0
25	5A	0	F0	1	54	0	0
26	0	0	0	0	0	0	0
27	0	0	A0	0	BE	1	22
28	0	0	0	0	0	0	0
29	0	0	0	0	6E	0	C8
2A	1	2C	0	0	0	0	0
2B	0	0	0	0	0	0	46
2C	0	8C	0	F0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	6E	0	C8	1	2C	0
2F	0	0	0	0	0	0	0
20	0	0	0	3C	0	78	0
21	DC	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	10	80	80	0	0
10	81	63	0	1E	0	6E	0
30	12	0	68	3F	4C	0	68
21	DC	0	0	0	0	0	0
22	0	0	0	0	0	1E	0
23	6E	0	DC	7	8	8	98
24	0B	B8	0E	10	0F	78	11
25	30	12	2C	13	C0	15	40
26	16	44	17	58	19	0	1A
27	90	1D	B0	1E	78	21	98
28	0A	78	0A	DC	0B	40	0B
29	90	0B	B8	0C	8	0C	6C
2A	0C	D0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	11	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	3C	0	A0	0	0
26	0	0	0	0	0	0	0
27	0	0	28	0	8C	0	F0
28	0	0	0	0	0	0	0
29	0	0	0	0	3C	0	C8
2A	1	2C	0	0	0	0	0
2B	0	0	0	0	0	0	5A
2C	0	F0	1	54	0	0	0
2D	0	0	0	0	0	0	0
2E	0	A0	0	BE	1	22	0
2F	0	0	0	0	0	0	0
20	0	0	0	6E	0	C8	1
21	2C	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	11	80	80	0	0
10	81	63	0	46	0	8C	0
30	12	0	68	3F	4C	0	68
21	F0	0	0	0	0	0	0
22	0	0	0	0	0	6E	0
23	C8	1	2C	0	0	0	0
24	0	0	0	0	0	0	0
25	3C	0	78	0	DC	0	0
26	0	0	0	0	0	0	0
27	0	0	1E	0	6E	0	DC
28	0	0	0	0	0	0	0
29	0	0	0	0	1E	0	6E
2A	0	DC	7	8	8	98	0B
2B	B8	0E	10	0F	78	11	30
2C	12	2C	13	C0	15	40	16
2D	44	17	58	19	0	1A	90
2E	1D	B0	1E	78	21	98	0A
2F	78	0A	DC	0B	40	0B	90
20	0B	B8	0C	8	0C	6C	0C
21	D0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	12	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	1E
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	1E	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	1E	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	1E	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	1E	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	12	80	80	0	0
10	81	63	0	1E	0	32	0
30	12	0	68	3F	4C	0	68
21	64	0	0	0	0	0	0
22	0	0	0	0	0	2D	0
23	41	0	73	0	0	0	0
24	0	0	0	0	0	0	0
25	32	0	46	0	78	0	0
26	0	0	0	0	0	0	0
27	0	0	1E	0	1E	0	3C
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	1E	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	7	8	8	98	0B	B8
22	0E	10	0F	78	0	0	0
5	23	24	13	0	80	0	0
10	81	63	11	30	12	2C	13
30	12	0	68	3F	4C	0	68
21	C0	15	40	16	44	17	58
22	19	0	1A	90	1D	B0	1E
23	78	21	98	0A	78	0A	DC
24	0B	40	0B	90	0B	B8	0C
25	8	0C	6C	0C	D0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	82
2C	0	E6	0	E6	0	0	0
2D	0	0	0	0	0	0	0
2E	0	82	0	E6	0	E6	0
2F	0	0	0	0	0	0	0
20	0	0	0	C8	1	90	1
21	90	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	13	80	80	0	0
10	81	63	0	32	0	32	0
30	12	0	68	3F	4C	0	68
21	32	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	32	0	0	0	0
24	0	0	0	0	0	0	0
25	32	0	46	0	78	0	0
26	0	0	0	0	0	0	0
27	0	0	78	0	DC	0	DC
28	0	0	0	0	0	0	0
29	0	0	0	0	3C	0	50
2A	0	82	0	0	0	0	0
2B	0	0	0	0	0	0	50
2C	0	50	0	82	0	0	0
2D	0	0	0	0	0	0	0
2E	0	50	0	50	0	82	0
2F	0	0	0	0	0	0	0
20	0	0	0	46	0	46	0
21	78	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	14	0	80	0	0
10	81	63	0	5A	0	5A	0
30	12	0	68	3F	4C	0	68
21	8C	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	7	8
26	8	98	0B	B8	0E	10	0F
27	78	11	30	12	2C	13	C0
28	15	40	16	44	17	58	19
29	0	1A	90	1D	B0	1E	78
2A	21	98	0A	78	0A	DC	0B
2B	40	0B	90	0B	B8	0C	8
2C	0C	6C	0C	D0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	14	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	1E	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	1E	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	1E
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	1E	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	1E	0	0	0
2D	0	0	0	0	0	0	0
2E	0	1E	0	32	0	64	0
2F	0	0	0	0	0	0	0
20	0	0	0	2D	0	41	0
21	73	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	15	0	80	0	0
10	81	63	0	32	0	46	0
30	12	0	68	3F	4C	0	68
21	78	0	0	0	0	0	0
22	0	0	0	0	0	1E	0
23	1E	0	3C	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	1E	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	7	8	8
2D	98	0B	B8	0E	10	0F	78
2E	11	30	12	2C	13	C0	15
2F	40	16	44	17	58	19	0
20	1A	90	1D	B0	1E	78	21
21	98	5	37	5	3A	7	0B
22	8	6B	8	C8	0	0	0
5	23	24	15	80	80	0	0
10	81	63	8	D1	8	D6	8
30	12	0	68	3F	4C	0	68
21	DF	8	E8	8	B2	8	64
22	7	FD	7	A9	6	BE	5
23	21	4	AC	7	8	8	98
24	0B	B8	0E	10	0F	78	11
25	30	12	2C	13	C0	15	40
26	16	44	17	58	19	0	1A
27	90	1D	B0	1E	78	21	98
28	5	37	5	3A	5	A3	6
29	BC	7	C2	7	C9	7	CD
2A	7	D4	7	DC	7	AB	7
2B	65	7	8	6	BD	5	E9
2C	4	79	4	0F	0	1	25
2D	31	2	D2	0	32	22	60
2E	0	C8	0	C8	2	D2	22
2F	60	0	32	4	E2	2	EE
20	4	E2	2	EE	22	60	2
21	D2	2	D2	22	60	0	32
22	0	C8	2	D2	0	0	0
5	23	24	16	0	80	0	0
10	81	63	0	32	22	60	0
30	12	0	68	3F	4C	0	68
21	C8	1	77	0	32	1	77
22	0	32	0	64	0	64	0
23	64	2	99	2	41	3	14
24	2	D2	22	60	0	96	2
25	AD	0	64	3E	80	0	2
26	1	89	17	70	0	64	0
27	C8	0	0	1	90	3	20
28	3	E8	4	B0	5	78	6
29	40	0	0	0	28	0	50
2A	0	64	0	A0	1	2C	1
2B	2C	8	B6	9	1A	9	7E
2C	0C	3A	0C	9E	0D	2	0D
2D	66	0D	CA	0	1E	0	1E
2E	0	1E	0	3	0	3	0
2F	3	0	3	0	3	0	0
20	9	24	0A	0A	0A	F0	0B
21	D6	0C	BC	0D	A2	0E	88
22	0F	78	3	E8	0	0	0
5	23	24	16	80	80	0	0
10	81	63	3	E8	3	E8	3
30	12	0	68	3F	4C	0	68
21	E8	3	E8	3	E8	3	E8
22	3	E8	0A	28	0B	B8	0E
23	10	0F	A0	11	30	11	B8
24	12	F4	13	BC	15	40	16
25	58	17	D4	19	C8	1A	90
26	1C	B8	1D	B0	21	98	3
27	20	3	84	3	E8	4	4C
28	4	B0	5	78	6	40	7
29	8	7	D0	8	98	9	60
2A	0A	28	0A	F0	0C	1C	0D
2B	48	0E	D8	7	D0	7	D0
2C	7	D0	7	D0	7	D0	8
2D	34	0A	28	0D	48	0E	D8
2E	0F	A0	0F	A0	0F	A0	0F
2F	A0	0F	A0	0F	A0	0F	A0
20	7	D0	7	D0	7	D0	7
21	D0	7	D0	8	20	9	4C
22	0B	54	0E	74	0	0	0
5	23	24	17	0	80	0	0
10	81	63	0F	A0	0F	A0	0F
30	12	0	68	3F	4C	0	68
21	A0	0F	A0	0F	A0	0F	A0
22	0F	A0	3	C7	3	E8	4
23	7E	5	64	6	E0	8	20
24	9	4C	0A	F0	0D	48	0E
25	D8	0F	A0	0F	A0	0F	A0
26	0F	A0	0F	A0	0F	A0	3
27	B2	3	C0	4	6A	5	B4
28	6	E0	8	52	9	88	0A
29	A0	0B	F4	0D	48	0E	D8
2A	0F	A0	0F	A0	0F	A0	0F
2B	A0	0F	A0	3	95	3	DE
2C	4	4C	5	78	6	68	7
2D	BC	8	D4	0A	28	0B	54
2E	0C	E4	0E	74	0F	A0	0F
2F	A0	0F	A0	0F	A0	0F	A0
20	3	95	3	D4	4	42	5
21	5A	6	4A	7	6C	8	AC
22	9	F6	0B	22	0	0	0
5	23	24	17	80	80	0	0
10	81	63	0C	4E	0D	AC	0F
30	12	0	68	3F	4C	0	68
21	3C	0F	A0	0F	A0	0F	A0
22	0F	A0	3	84	3	C0	4
23	2E	5	28	5	F0	7	8
24	8	16	9	60	0A	8C	0B
25	EA	0D	FC	0F	6E	0F	A0
26	0F	A0	0F	A0	0F	A0	3
27	7A	3	B6	4	10	4	E2
28	5	C8	6	C2	7	D0	8
29	FC	0A	28	0B	54	0D	AC
2A	0F	6E	0F	A0	0F	A0	0F
2B	A0	0F	A0	3	65	3	7A
2C	3	AC	4	B0	5	B4	6
2D	A4	7	D0	8	DE	9	E2
2E	0A	F0	0C	80	0E	74	0F
2F	A0	0F	A0	0F	A0	0F	A0
20	3	56	3	5C	3	D4	4
21	7E	5	A0	6	CC	7	EE
22	8	D4	9	D8	0	0	0
5	23	24	18	0	80	0	0
10	81	63	0B	22	0C	E4	0E
30	12	0	68	3F	4C	0	68
21	D8	0F	A0	0F	A0	0F	A0
22	0F	A0	3	42	3	48	3
23	B6	4	38	5	8C	6	A4
24	7	BC	8	AC	9	C4	0A
25	F0	0C	E4	0E	D8	0F	A0
26	0F	A0	0F	A0	0F	A0	3
27	28	3	34	3	70	3	B6
28	5	14	6	36	7	4E	8
29	16	9	10	0A	28	0C	80
2A	0E	10	0F	3C	0F	A0	0F
2B	A0	0F	A0	3	1D	3	2A
2C	3	5C	3	70	4	E2	6
2D	0E	7	3A	8	0C	9	6
2E	0A	28	0C	1C	0E	74	0F
2F	A0	0F	A0	0F	A0	0F	A0
20	2	FF	2	F8	2	F3	2
21	BC	4	B0	5	F0	6	EA
22	7	BC	8	FC	0	0	0
5	23	24	18	80	80	0	0
10	81	63	0B	54	0D	48	0E
30	12	0	68	3F	4C	0	68
21	D8	0F	A0	0F	A0	0F	A0
22	0F	A0	2	F2	2	D0	2
23	BC	2	A8	4	9C	5	DC
24	6	D6	7	9E	8	FC	0B
25	B8	0E	10	0F	3C	0F	A0
26	0F	A0	0F	A0	0F	A0	2
27	BD	2	BE	2	94	2	80
28	4	60	5	8C	6	72	7
29	D0	0A	F0	0E	74	0F	A0
2A	0F	A0	0F	A0	0F	A0	0F
2B	A0	0F	A0	8	98	0B	B8
2C	0E	10	0F	A0	11	30	11
2D	B8	12	F4	13	BC	15	40
2E	16	58	17	D4	19	C8	1A
2F	90	1C	B8	1D	B0	21	98
20	0	0	0	32	0	64	0
21	96	0	C8	1	2C	1	90
22	2	58	0	0	0	0	0
5	23	24	19	0	80	0	0
10	81	63	0	32	0	64	0
30	12	0	68	3F	4C	0	68
21	96	0	C8	1	2C	1	90
22	1	F4	0	0	0	32	0
23	64	0	96	0	C8	1	2C
24	1	90	1	F4	0	0	0
25	32	0	64	0	96	0	C8
26	1	2C	1	5E	1	90	0
27	0	0	32	0	64	0	96
28	0	C8	1	2C	1	5E	1
29	90	0	0	0	32	0	64
2A	0	96	0	C8	1	2C	1
2B	5E	1	90	0	0	0	32
2C	0	64	0	96	0	C8	1
2D	2C	1	5E	1	90	0	0
2E	0	32	0	64	0	96	0
2F	C8	1	2C	1	5E	1	90
20	0	0	0	32	0	64	0
21	96	0	C8	1	2C	1	90
22	1	F4	0	0	0	0	0
5	23	24	19	80	80	0	0
10	81	63	0	32	0	64	0
30	12	0	68	3F	4C	0	68
21	96	0	C8	1	2C	1	90
22	2	58	0	0	0	32	0
23	64	0	96	0	C8	1	2C
24	1	90	2	58	0	0	0
25	32	0	64	0	96	0	C8
26	1	2C	1	90	2	58	0
27	0	0	32	0	64	0	96
28	0	C8	1	2C	1	90	2
29	58	0	0	0	32	0	64
2A	0	96	0	C8	1	2C	1
2B	90	2	58	0	0	0	32
2C	0	64	0	96	0	C8	1
2D	2C	1	90	2	58	0	0
2E	0	32	0	64	0	96	0
2F	C8	1	2C	1	90	2	58
20	0	0	0	32	0	64	0
21	96	0	C8	1	2C	1	90
22	2	58	8	98	0	0	0
5	23	24	1A	0	80	0	0
10	81	63	0B	B8	0E	10	0F
30	12	0	68	3F	4C	0	68
21	A0	11	30	11	B8	12	F4
22	13	BC	15	40	16	58	17
23	D4	19	C8	1A	90	1C	B8
24	1D	B0	21	98	0	0	0
25	96	1	2C	1	C2	2	58
26	2	EE	3	84	3	E8	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	1A	80	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0
2A	0	0	0	0	0	0	0
2B	0	0	0	0	0	0	0
2C	0	0	0	0	0	0	0
2D	0	0	0	0	0	0	0
2E	0	0	0	0	0	0	0
2F	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
5	23	24	1B	0	80	0	0
10	81	63	0	0	0	0	0
30	12	0	68	3F	4C	0	68
21	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0
26	0	0	0	0	0	0	8
27	98	0B	B8	0E	10	0F	A0
28	11	30	11	B8	12	F4	13
29	BC	15	40	16	58	17	D4
2A	19	C8	1A	90	1C	B8	1D
2B	B0	21	98	0	0	1	2C
2C	2	58	3	84	4	B0	5
2D	DC	7	8	7	D0	3	E8
2E	3	E8	3	E8	3	E8	3
2F	E8	3	E8	3	E8	3	E8
20	3	E8	3	E8	3	E8	3
21	E8	3	E8	3	E8	3	E8
22	3	E8	3	E8	0	0	0
5	23	24	1B	80	80	0	0
10	81	63	3	E8	3	E8	3
30	12	0	68	3F	4C	0	68
21	E8	3	E8	3	E8	3	E8
22	3	E8	3	E8	3	E8	3
23	E8	3	E8	3	E8	3	E8
24	3	E8	3	E8	3	E8	3
25	E8	3	E8	3	E8	3	E8
26	3	E8	3	E8	3	E8	3
27	E8	3	E8	3	E8	3	E8
28	3	E8	3	E8	3	E8	3
29	E8	3	E8	3	E8	3	E8
2A	3	E8	3	E8	3	E8	3
2B	E8	3	E8	3	E8	3	E8
2C	3	E8	3	E8	3	E8	3
2D	E8	3	E8	3	E8	3	E8
2E	3	E8	3	E8	3	E8	3
2F	E8	3	E8	3	E8	3	E8
20	3	E8	3	E8	3	E8	3
21	E8	3	E8	3	E8	3	E8
22	3	E8	3	E8	0	0	0
5	23	24	1C	0	80	0	0
10	81	63	3	E8	3	E8	3
30	12	0	68	3F	4C	0	68
21	E8	3	E8	3	E8	3	E8
22	3	E8	3	E8	3	E8	3
23	E8	3	E8	3	E8	3	E8
24	3	E8	3	E8	3	E8	3
25	E8	3	E8	3	E8	3	E8
26	3	E8	3	E8	3	E8	3
27	E8	3	E8	3	E8	3	E8
28	3	E8	3	E8	3	E8	3
29	E8	3	E8	3	E8	3	E8
2A	3	E8	3	E8	3	E8	3
2B	E8	3	E8	3	E8	3	E8
2C	3	E8	3	E8	3	E8	3
2D	E8	3	E8	3	E8	7	D0
2E	0B	B8	0E	10	0F	A0	11
2F	30	11	B8	12	F4	13	BC
20	15	40	16	58	17	D4	19
21	C8	1A	90	1C	B8	1D	B0
22	21	98	2	BC	0	0	0
5	23	24	1C	80	80	0	0
10	81	63	3	20	3	84	3
30	12	0	68	3F	4C	0	68
21	E8	4	4C	4	B0	5	78
22	6	40	7	8	7	D0	8
23	98	9	60	0A	28	0A	F0
24	0C	1C	0D	48	4	B0	5
25	14	5	46	5	78	6	0E
26	6	0E	8	34	0A	28	0D
27	48	0E	D8	0F	A0	0F	A0
28	0F	A0	0F	A0	0F	A0	0F
29	A0	4	4C	4	B0	4	E2
2A	5	14	5	AA	6	A4	8
2B	20	9	4C	0B	54	0E	74
2C	0F	A0	0F	A0	0F	A0	0F
2D	A0	0F	A0	0F	A0	4	1A
2E	4	7E	4	97	4	B0	5
2F	64	6	40	7	6C	8	FC
20	0A	8C	0C	1C	0D	AC	0F
21	A0	0F	A0	0F	A0	0F	A0
22	0F	A0	3	B2	0	0	0
5	23	24	1D	0	80	0	0
10	81	63	4	24	4	47	4
30	12	0	68	3F	4C	0	68
21	6A	5	46	6	0E	7	3A
22	8	8E	0A	28	0B	54	0C
23	E4	0D	AC	0F	A0	0F	A0
24	0F	A0	0F	A0	3	95	3
25	E8	4	1A	4	4C	5	46
26	5	F0	7	8	8	16	9
27	C4	0A	F0	0C	1C	0D	AC
28	0F	A0	0F	A0	0F	A0	0F
29	A0	3	95	3	E8	4	15
2A	4	42	5	46	5	F0	7
2B	8	8	16	9	C4	0A	F0
2C	0C	1C	0D	AC	0F	3C	0F
2D	A0	0F	A0	0F	A0	3	84
2E	3	E8	4	0B	4	2E	5
2F	28	5	F0	7	8	8	16
20	9	60	0A	8C	0B	EA	0D
21	FC	0F	6E	0F	A0	0F	A0
22	0F	A0	3	7A	0	0	0
5	23	24	1D	80	80	0	0
10	81	63	3	B4	3	ED	4
30	12	0	68	3F	4C	0	68
21	2E	4	E2	5	C8	6	C2
22	7	D0	8	FC	0A	28	0B
23	54	0D	AC	0F	6E	0F	A0
24	0F	A0	0F	A0	3	65	3
25	95	3	C5	4	3B	4	B0
26	5	B4	6	A4	7	D0	8
27	DE	9	E2	0A	F0	0C	80
28	0E	74	0F	A0	0F	A0	0F
29	A0	3	56	3	89	3	BB
2A	4	1D	4	7E	5	A0	6
2B	CC	7	EE	8	D4	9	D8
2C	0B	22	0C	E4	0E	D8	0F
2D	A0	0F	A0	0F	A0	3	42
2E	3	84	3	B6	3	F7	4
2F	38	5	8C	6	A4	7	BC
20	8	AC	9	C4	0A	F0	0C
21	E4	0E	D8	0F	A0	0F	A0
22	0F	A0	3	28	0	0	0
5	23	24	1E	0	80	0	0
10	81	63	3	84	3	B6	3
30	12	0	68	3F	4C	0	68
21	E8	4	4C	5	14	6	36
22	7	4E	8	16	9	10	0A
23	28	0C	80	0E	10	0F	3C
24	0F	A0	0F	A0	3	1D	3
25	84	3	B6	3	E8	4	4C
26	4	E2	6	0E	7	3A	8
27	0C	9	6	0A	28	0C	1C
28	0E	74	0F	A0	0F	A0	0F
29	A0	2	FF	3	70	3	AC
2A	3	E8	4	4C	4	B0	5
2B	F0	6	EA	7	BC	8	FC
2C	0B	54	0D	48	0E	D8	0F
2D	A0	0F	A0	0F	A0	2	F2
2E	3	71	3	AC	3	E8	4
2F	4C	4	9C	5	DC	6	D6
20	7	9E	8	FC	0B	B8	0E
21	10	0F	3C	0F	A0	0F	A0
22	0F	A0	2	BD	0	0	0
5	23	24	1E	80	80	0	0
10	81	63	3	70	3	AC	3
30	12	0	68	3F	4C	0	68
21	E8	4	1A	4	60	5	8C
22	6	72	7	D0	0A	F0	0E
23	74	0F	A0	0F	A0	0F	A0
24	0F	A0	0F	A0	7	D0	0B
25	B8	0E	10	0F	A0	11	30
26	11	B8	12	F4	13	BC	15
27	40	16	58	17	D4	19	C8
28	1A	90	1C	B8	1D	B0	21
29	98	2	BC	3	20	3	84
2A	3	E8	4	4C	4	B0	5
2B	78	6	40	7	8	7	D0
2C	8	98	9	60	0A	28	0A
2D	F0	0C	1C	0D	48	4	B0
2E	5	14	5	46	5	78	6
2F	0E	6	90	8	66	9	C4
20	0A	F0	0C	1C	0D	48	0E
21	10	0E	D8	0F	3C	0F	A0
22	0F	A0	4	4C	0	0	0
5	23	24	1F	0	80	0	0
10	81	63	4	7E	4	BA	5
30	12	0	68	3F	4C	0	68
21	32	5	AA	6	40	8	E8
22	0A	28	0B	54	0C	4E	0D
23	48	0E	10	0E	D8	0F	3C
24	0F	A0	0F	A0	4	4C	4
