2C	B4	30	DA	20	B4	61	40
2D	B4	32	C6	3A	B4	21	E0
2E	B4	31	E7	B4	31	5A	B4
2F	30	10	32	10	FD	B4	71
20	F9	0C	31	E7	B4	32	66
21	3A	B4	26	6A	48	7	10
22	86	3A	B4	61	6A	B4	A1
23	DA	B4	F0	B4	40	14	20
24	B4	F0	B4	F0	B4	53	48
25	73	43	B4	31	5A	A0	20
26	B4	B1	B0	B4	71	4C	B4
27	91	4C	B4	F0	B4	21	60
28	B4	F1	7B	B4	71	FA	B4
29	E1	12	14	20	B4	21	6B
2A	B4	B1	6B	B4	A1	B2	B4
2B	F0	B4	40	14	20	B4	F0
2C	B4	F0	B4	50	96	21	63
2D	B4	31	7B	A0	20	B4	B1
2E	B4	B4	73	50	E8	4E	B4
2F	71	50	B4	F3	38	72	C0
20	B4	E2	1E	D6	B4	71	FB
21	B4	F1	A6	B4	24	50	D6
22	0	0	B6	91	1A	0E	40
23	B8	A1	AA	B8	F0	B8	40
24	14	20	B8	F0	B8	F0	B8
25	52	50	72	C0	32	52	D6
26	A4	20	B8	B1	B8	B8	71
27	54	B8	91	54	B8	F0	B8
28	20	BC	30	B8	D1	B5	B8
29	71	F6	B8	F1	E6	B8	31
2A	D5	B8	D0	0E	30	B8	A1
2B	BA	B8	F0	B8	40	14	20
2C	B8	F0	B8	F0	B8	53	54
2D	72	A3	B8	31	B5	A4	20
2E	B8	B1	BC	B8	71	58	B8
2F	91	58	B8	F0	B8	20	B0
20	30	B8	D1	F7	B8	71	F5
21	B8	F1	6	B8	31	D7	B8
22	D0	0E	30	B8	A1	82	B8
23	F0	B8	40	14	20	B8	F0
24	B8	F0	B8	52	58	72	A4
25	32	52	F7	A4	20	B8	B0
26	D4	20	B8	61	5C	B8	91
27	5C	B8	F0	B8	21	0	B8
28	F1	10	B8	71	F7	B8	F1
29	26	B8	31	D0	B8	D0	0E
2A	30	B8	A1	8A	B8	F0	B8
2B	40	14	20	B8	F0	B8	F0
2C	B8	51	5C	9A	80	B8	B1
2D	C4	FE	40	B8	25	7F	A0
2E	E8	4C	73	62	32	53	FF
2F	0A	20	B8	61	FA	B8	92
20	73	C0	B8	E2	1F	DE	B8
21	71	FC	24	30	B8	C1	6
22	B8	22	C0	6E	B6	91	18
23	0C	20	B4	A1	82	B4	21
24	27	B4	F0	14	30	B4	93
25	9	1B	39	B4	51	2F	B4
26	31	3F	B4	32	F9	FA	B4
27	43	FE	57	E6	98	23	10
28	DD	D2	C0	21	A3	FC	31
29	A5	9A	30	F2	30	8A	22
2A	DA	C0	8E	21	B2	4	31
2B	AA	8	31	BA	0C	30	E0
2C	20	9E	21	2A	E4	23	A7
2D	E6	0	8	31	C8	CC	36
2E	8C	1A	94	80	1	70	B6
2F	3B	38	C6	0B	48	7C	6
20	A0	0	7A	0	F7	BE	20
21	F0	50	1C	20	F0	62	7D
22	FC	10	71	88	10	71	F8
23	20	71	80	20	71	F4	30
24	71	B0	30	71	E8	90	42
25	C6	71	42	22	7D	10	8E
26	6A	7D	14	10	7	32	CC
27	7F	E0	0	26	8	24	2A
28	CC	7C	C0	8	26	77	FF
29	17	FF	74	C6	4	24	6C
2A	16	4	6F	6E	62	7D	1C
2B	24	41	7C	81	23	26	74
2C	A5	18	33	25	4	5F	3C
2D	71	18	34	80	30	51	36
2E	30	28	77	E7	6	3F	5C
2F	EF	0	0E	E2	44	50	E7
20	7F	84	FE	44	54	E6	7D
21	E4	10	71	78	10	73	E0
22	70	E0	D6	2A	30	E7	0B
23	6C	2A	7	E6	19	72	83
24	D2	22	52	94	B2	22	73
25	43	DA	22	53	5A	CA	22
26	73	63	8	31	7B	E2	30
27	EA	63	78	D6	61	4E	86
28	54	E1	0	DC	E8	18	30
29	71	94	30	71	9C	30	71
2A	A0	FA	71	90	30	91	98
2B	30	40	6A	40	8A	28	6
2C	2C	70	C7	E7	80	10	87
2D	EA	26	7A	5	0	0A	73
2E	27	0C	22	E8	10	1A	82
2F	48	6	18	31	CD	18	37
20	8	48	9	E8	5	73	20
21	9A	22	53	39	30	30	38
22	61	30	38	D1	87	38	B1
23	30	38	B1	0C	38	31	80
24	38	31	9C	30	30	70	61
25	34	70	D0	7C	30	70	91
26	34	70	B1	0E	70	31	C0
27	70	31	DE	30	28	10	F9
28	E2	C0	13	E7	F2	C0	8E
29	3F	9F	32	CE	7A	15	0
2A	0E	10	F4	CA	C8	13	A7
2B	FA	C9	AA	20	0A	40	A6
2C	97	0C	48	0D	1B	BD	86
2D	7F	AA	31	AF	E3	26	73
2E	BF	C7	FF	48	7	32	21
2F	3A	32	62	FA	E2	32	21
20	27	32	50	0A	30	32	B3
21	9	1B	39	32	51	2F	32
22	31	3F	32	D2	FB	F2	64
23	21	87	64	50	0A	30	64
24	B3	0C	1B	9C	64	51	8F
25	64	31	9F	64	23	10	FD
26	CA	9E	30	A2	2F	50	C1
27	2	EC	D0	F6	50	E1	2
28	E8	D0	F7	73	E3	E7	FE
29	8	53	FF	7E	0C	CE	71
2A	73	23	0A	20	F0	34	0
2B	53	39	7E	AC	24	E7	FA
2C	C0	12	F8	23	C8	10	FF
2D	32	20	22	73	14	13	47
2E	10	31	F9	18	20	28	40
2F	24	33	18	13	67	20	D3
20	1C	12	C7	20	D3	20	12
21	A7	40	D3	24	12	E7	40
22	62	12	7	58	24	CF	61
23	70	E7	6A	23	10	DF	32
24	66	22	26	3A	66	23	F4
25	D2	C0	7A	21	E6	10	23
26	E7	DA	C0	7A	21	B2	4
27	31	AA	8	31	BA	0C	31
28	82	10	31	8A	B4	20	4A
29	30	B4	33	E4	D0	D6	B4
2A	35	E0	D0	D7	CF	71	C2
2B	33	DC	D0	76	8	51	D8
2C	8	20	D0	35	D4	56	26
2D	0	0	D2	33	D0	56	7
2E	8	30	E0	22	CC	56	4F
2F	20	10	43	C8	56	A7	10
20	53	C4	56	C6	20	53	C0
21	D0	B7	FE	33	BC	D0	A6
22	FE	33	B8	56	87	34	20
23	F8	20	5A	31	B4	44	3A
24	E1	0	E0	CB	61	13	E6
25	3A	C1	70	F0	3F	57	E7
26	7E	38	48	6	10	9F	32
27	CC	7A	5	0	8	1	F9
28	4	E8	2	48	9	7C	26
29	1	DC	2A	17	E6	0F	8
2A	53	27	E6	0B	10	53	47
2B	E6	7	18	55	57	E6	3
2C	48	0F	26	36	1F	77	E7
2D	6	3F	54	4C	23	FC	2A
2E	7	1A	28	70	E0	E0	38
2F	30	E7	0B	5F	0C	24	E2
20	43	73	80	0C	2F	1F	9C
21	5	EC	C0	6C	48	7	10
22	86	3A	CE	7A	15	0	18
23	0	0C	27	70	E8	E6	E2
24	70	F2	C0	FA	29	F9	3A
25	C8	13	E7	32	C9	E8	14
26	12	C0	82	33	87	32	CD
27	82	31	0C	5C	2F	1B	FF
28	86	7F	E8	5	73	EF	E7
29	7F	73	FF	C7	FF	C9	71
2A	0	1C	50	46	41	0C	0C
2B	23	13	FF	3A	3A	21	0E
2C	58	32	9F	3A	2E	F0	2E
2D	60	F8	33	B0	D0	F7	3E
2E	20	8	40	D6	22	D0	67
2F	E2	40	98	22	7F	68	98
20	30	B6	23	0C	E8	46	DA
21	39	0	70	C6	E3	D6	70
22	D7	C7	94	72	30	F4	42
23	0A	53	14	30	70	31	E6
24	16	24	73	F7	C7	95	CA
25	44	50	E7	5	70	62	30
26	1E	43	8	1	FC	8C	30
27	D2	31	53	D2	21	70	D0
28	31	9C	D0	54	0A	13	DF
29	E2	88	E3	0E	1B	DE	B6
2A	51	CF	B6	31	DF	B6	22
2B	70	C3	78	2F	C5	71	50
2C	C6	7F	18	10	BE	2	C6
2D	70	87	E7	80	10	A5	6
2E	22	C0	10	C6	3A	C1	4
2F	23	2A	C8	13	EC	21	C0
20	9A	71	67	9A	39	5	72
21	40	0	0	78	0	1	2C
22	AE	71	69	AE	53	0F	E8
23	2D	BE	40	8C	24	7F	10
24	12	5C	38	22	50	C1	BA
25	30	A4	31	70	A4	20	BA
26	21	86	9C	50	BA	20	14
27	30	FC	30	D0	31	73	D0
28	21	95	9E	31	9E	9E	72
29	F2	F2	9E	61	92	9E	73
2A	0F	1B	FF	9E	51	EF	9E
2B	31	FF	9E	30	E4	64	64
2C	10	87	FA	BE	41	0E	80
2D	20	E0	22	52	52	10	24
2E	E8	2	2	FA	1C	71	68
2F	3C	30	64	43	8	3	AE
20	D6	31	C0	30	22	53	DE
21	14	22	50	E1	84	30	6E
22	31	70	6E	20	84	20	C4
23	20	84	60	14	30	F8	30
24	9A	31	73	9A	21	95	5A
25	73	6C	10	9F	3E	60	50
26	20	A0	20	5E	71	6C	90
27	50	A0	53	10	7F	92	A0
28	60	26	20	A0	63	3	18
29	63	A0	42	70	6F	FD	22
2A	70	7F	A0	30	F8	34	10
2B	C3	2	C6	FC	3D	14	70
2C	A7	E7	80	10	C6	2A	C0
2D	10	E7	F2	C1	4	26	32
2E	C8	12	5E	3A	C0	C0	73
2F	74	70	C3	28	2A	13	E7
20	92	C8	57	E6	7C	74	C5
21	71	0E	57	C7	FA	C0	57
22	C6	7C	70	AA	25	2	AC
23	D0	E7	70	B8	36	50	C6
24	6	20	70	E7	44	31	86
25	D0	52	0A	73	0C	32	E8
26	10	E6	60	1A	22	48	6
27	C8	30	84	43	8	48	0F
28	E8	30	FC	32	53	FF	30
29	24	C6	71	10	BF	7E	35
2A	C1	0	DC	70	87	7E	32
2B	A5	22	7E	32	FA	C8	86
2C	34	C8	11	C7	32	7E	20
2D	56	39	30	C6	0B	5E	2A
2E	6	E6	4	55	24	23	D8
2F	E8	7	B0	40	F6	24	7E
20	90	54	E1	0E	22	CC	61
21	8A	20	94	22	32	C1	9C
22	40	98	3F	6C	70	60	E0
23	19	1C	63	99	C8	18	8F
24	80	14	1	F5	79	5	FB
25	24	6D	1	3E	30	46	54
26	67	7C	78	70	63	38	37
27	63	7F	1C	13	FE	1A	C1
28	8A	31	9F	8A	63	2C	0E
29	E8	8E	23	7	10	1F	B0
2A	2F	7F	C0	0	26	77	DE
2B	17	FF	7F	C7	7	34	2A
2C	7	E1	1C	0	F8	71	60
2D	B6	50	CE	42	0E	73	E2
2E	32	53	DE	12	24	E8	2
2F	48	0E	F4	25	1	0	10
20	9E	3A	A8	22	84	FA	D2
21	58	1	4E	E8	1D	1	FE
22	E8	1B	36	71	5C	EC	90
23	36	81	5C	36	92	87	F2
24	36	40	52	40	36	41	2
25	36	21	10	92	21	C0	CE
26	32	D4	50	E0	34	13	E6
27	3A	C0	5C	24	2	A8	D0
28	F7	0E	24	2	A4	D0	F6
29	0C	35	A0	55	C7	0	0
2A	70	22	0	88	12	33	9C
2B	D0	76	F2	20	1A	31	98
2C	8	71	94	10	21	CC	10
2D	41	90	8	71	8C	20	20
2E	2A	31	5C	3C	31	88	0A
2F	51	58	46	31	84	14	51
20	54	50	31	80	1E	51	50
21	5A	31	7C	28	51	4C	64
22	31	78	32	30	78	25	FC
23	2A	6	E6	7	F2	44	30
24	E7	0B	5F	FE	22	E2	51
25	FE	74	E4	10	93	3A	AA
26	54	3	BE	E8	5	CA	73
27	E4	70	60	E4	2F	1C	63
28	5	EC	C0	63	48	7	10
29	86	3A	CE	7A	15	0	1A
2A	9	CB	71	70	C8	E6	E2
2B	70	D2	C0	E0	23	E7	32
2C	C8	1A	21	13	6	23	C9
2D	E8	15	16	E2	48	6	FC
2E	22	32	CD	F8	37	0C	48
2F	0F	1B	FF	86	7F	52	37
20	EF	E7	7F	73	FF	C7	FF
21	48	31	9E	48	54	0A	13
22	FF	F2	38	21	0E	58	32
23	9F	3A	2A	F0	2A	60	DE
24	24	2	74	D0	F7	8C	20
25	8	40	50	24	D0	67	CD
26	61	12	31	70	8	71	6C
27	10	20	CC	31	48	24	31
28	68	0A	51	44	2E	31	64
29	24	24	70	E3	E7	FE	D8
2A	22	7F	6E	D8	37	4	53
2B	E1	1	A8	E8	47	FC	2A
2C	1	0	70	C6	E3	D6	70
2D	D7	C7	94	94	30	E2	41
2E	0A	1A	31	0	E4	31	E6
2F	16	26	73	F7	C7	95	70
20	E0	EC	24	50	E7	5	8C
21	88	30	1E	43	8	1	FE
22	AE	31	C0	F8	22	53	DE
23	14	20	AE	B1	DF	AE	F3
24	0E	1B	DE	D8	51	CF	D8
25	31	DF	D8	22	70	C3	7A
26	20	6C	3F	A8	50	C6	7F
27	30	10	BE	2	C6	70	87
28	E7	80	10	A5	22	5	C0
29	10	C6	3A	C1	4	26	2A
2A	C8	13	E7	32	C0	9E	46
2B	57	E7	7C	90	70	83	A6
2C	2F	70	60	E0	19	1C	63
2D	9C	34	1C	84	7E	4A	1
2E	F5	79	FB	2	21	AD	42
2F	44	54	66	7C	FC	26	60
20	46	20	52	44	48	17	34
21	E6	CE	20	F8	22	0	D4
22	1E	50	0C	21	1C	68	44
23	56	46	7F	14	4C	53	87
24	7F	10	26	91	69	82	41
25	57	93	21	18	66	46	48
26	16	34	C7	7F	68	70	40
27	8	35	67	50	C1	0	8C
28	7C	41	54	14	21	0	0C
29	31	78	0C	62	7E	FC	18
2A	31	74	0C	71	F8	24	31
2B	70	18	71	F4	30	31	6C
2C	24	71	F0	3C	30	48	50
2D	30	31	EC	48	31	64	3C
2E	71	E8	54	31	60	48	71
2F	E4	60	30	D4	20	60	61
20	0C	6C	31	80	6C	71	8
21	78	31	7C	78	73	4	CF
22	61	76	71	E0	E8	44	50
23	C6	7E	24	86	71	DC	10
24	71	20	96	71	D8	20	70
25	EA	20	A6	60	FA	50	30
26	30	D8	50	B6	31	D0	40
27	71	14	C6	71	CC	50	71
28	10	D6	71	C8	60	71	0C
29	E6	71	C4	FA	43	48	16
2A	34	FC	20	82	50	8	32
2B	62	CE	8C	81	C0	8C	61
2C	7C	CA	81	BC	10	71	5C
2D	FE	72	B8	CC	B6	81	B4
2E	FC	30	16	81	B0	FC	31
2F	58	FC	71	AC	FC	31	54
20	DA	71	A8	FC	31	50	E6
21	71	A4	FC	31	4C	F2	72
22	A0	C7	46	71	7F	F4	50
23	8C	59	6B	70	C4	E0	2
24	30	C6	22	44	F6	44	10
25	C0	32	D0	FA	31	74	AA
26	91	51	1E	40	F4	22	22
27	28	F4	71	78	C4	90	60
28	50	CC	31	53	CC	71	52
29	98	30	44	50	FA	31	94
2A	A4	31	48	F6	72	98	CD
2B	BA	81	9C	BA	31	84	80
2C	71	28	16	82	7F	38	8A
2D	91	6C	DA	31	88	A0	71
2E	2C	A0	91	6D	F8	46	56
2F	67	7F	34	70	C3	B2	37
20	17	34	E6	7F	6F	CC	71
21	0C	41	54	0A	25	3C	50
22	E1	0	CC	0C	71	20	20
23	91	6A	16	31	94	2E	40
24	2C	31	54	36	91	55	12
25	73	63	CA	71	AA	28	2
26	60	10	E7	1A	C0	D0	76
27	54	40	FC	26	7F	4E	2A
28	6	E2	7	F4	51	6	FE
29	33	70	E8	49	58	2F	1
2A	0	70	C6	E3	D6	70	D7
2B	C7	94	10	87	32	CC	7A
2C	5	4	0	0A	52	61	14
2D	24	E8	5	72	66	16	2F
2E	72	77	C7	95	70	E0	E0
2F	38	50	E7	5	D0	10	93
20	3A	1E	43	8	3	BF	1C
21	21	73	14	32	53	FF	14
22	28	48	7	10	9F	3A	CE
23	7A	15	34	26	12	73	FA
24	C9	E8	0F	10	30	26	21
25	CD	44	39	0E	72	60	0
26	0	1A	73	86	7F	48	37
27	6F	E7	7F	72	7F	C7	FF
28	FE	44	CA	61	50	A7	76
29	20	4A	28	2	C6	70	67
2A	E7	80	10	84	9A	24	10
2B	A5	32	C1	4	26	22	C8
2C	10	C6	2A	C0	92	40	9C
2D	53	16	34	C7	AA	21	73
2E	FA	32	53	DE	12	30	BA
2F	61	4D	BA	31	8	BA	95
20	6C	78	0	1	34	C8	41
21	30	5D	25	4F	2A	7	E2
22	4	70	42	E8	2E	DA	40
23	AC	26	7E	68	13	FE	3A
24	C1	FC	20	DA	31	E6	DA
25	31	F7	DA	31	86	BC	50
26	DA	F0	AE	50	BE	62	7F
27	9A	BE	60	CE	20	BE	F0
28	BE	90	F2	30	5A	21	5
29	B0	22	87	9A	E0	70	10
2A	22	52	73	10	22	E8	1
2B	1A	71	C4	FA	30	64	43
2C	8	3	BF	F4	21	73	2E
2D	32	53	FF	14	22	50	E1
2E	84	31	C6	84	31	D7	84
2F	32	87	32	84	F0	84	40
20	58	71	C8	3E	91	BC	3E
21	31	80	3E	31	9C	14	20
22	A0	31	9C	A0	72	73	E2
23	A0	60	B0	20	A0	F0	A0
24	82	73	83	FA	2F	1F	9C
25	7E	6C	C0	6C	10	F3	2
26	C6	70	A7	E7	80	10	E7
27	1	2A	AE	23	C6	FA	C1
28	4	21	3A	5E	27	DF	32
29	C0	D0	6C	70	E3	24	26
2A	48	16	34	C7	7F	4D	0A
2B	40	8	31	4F	12	46	57
2C	C7	7E	68	70	C0	DE	33
2D	C6	5	CC	22	40	E6	20
2E	46	22	12	66	34	20	2E
2F	4A	56	67	7C	F8	CA	71
20	50	C1	2	5C	4E	21	9A
21	42	21	76	D0	22	0	84
22	0E	31	58	0A	20	16	51
23	54	12	51	48	20	22	0
24	44	66	33	C0	CD	71	6
25	45	70	E8	E0	40	13	74
26	21	C9	FC	26	2	50	D0
27	E7	70	C3	98	28	30	C6
28	7F	71	2A	6	E2	7	80
29	52	6	54	80	23	48	E8
2A	49	4A	2D	1	0	70	C6
2B	E3	D6	70	D7	C7	94	10
2C	87	32	FC	43	0A	52	61
2D	14	20	D2	31	66	16	26
2E	72	77	C7	95	70	E0	94
2F	33	E7	5	A8	F4	30	1E
20	43	8	3	BF	EE	21	73
21	14	32	53	FF	14	28	48
22	7	10	9F	3A	CE	7A	15
23	34	26	12	73	FA	C9	E8
24	0F	10	30	26	21	CD	44
25	39	0E	72	60	0	0	1A
26	73	86	7F	48	37	6F	E7
27	7F	72	7F	C7	FF	F6	44
28	C8	61	50	A7	76	20	24
29	2E	2	C6	70	67	E7	80
2A	10	84	1A	C0	10	A5	32
2B	C1	4	22	22	C8	B8	22
2C	2A	C0	92	40	9C	52	16
2D	34	9C	23	71	72	43	F8
2E	22	52	52	12	30	BA	61
2F	70	BA	31	8	BA	95	44
20	78	0	1	34	C8	41	30
21	5D	25	4C	2A	7	E2	4
22	70	42	E8	2E	DA	40	AC
23	21	7F	F8	25	F2	3A	C1
24	50	C1	DA	31	E6	DA	31
25	F7	DA	31	86	BC	50	DA
26	F0	AE	50	BE	62	7F	9A
27	BE	60	CE	20	BE	F0	BE
28	90	F2	30	5A	25	5	98
29	10	87	9A	E0	70	10	22
2A	52	73	10	22	E8	1	1A
2B	71	9C	FA	30	64	43	8
2C	3	BF	F4	21	73	2E	32
2D	53	FF	14	22	50	E1	84
2E	31	C6	84	31	D7	84	32
2F	87	32	84	F0	84	40	58
20	71	A0	3E	91	BC	3E	31
21	80	3E	31	9C	14	20	A0
22	31	9C	A0	72	73	E2	A0
23	60	B0	20	A0	F0	A0	82
24	73	83	FA	2F	1F	9C	7F
25	44	C0	6C	10	F3	2	C6
26	70	A7	E7	80	10	E7	6
27	2A	C0	10	C6	FA	C1	4
28	2A	3A	C8	10	DF	32	C0
29	D0	6C	70	E3	24	26	48
2A	16	34	C7	7F	70	0A	40
2B	8	31	4C	12	46	56	47
2C	7F	40	70	C0	DE	33	C6
2D	5	A4	22	40	E6	20	46
2E	22	12	66	34	20	1C	55
2F	67	7C	8C	C8	61	38	4F
20	13	E6	9A	C0	57	E7	7C
21	88	50	C1	2	4C	D0	F6
22	C7	61	0	DA	24	2	48
23	D0	67	1C	20	8	31	44
24	8	71	40	10	22	70	C3
25	40	33	C6	7D	58	1E	31
26	3C	1E	20	26	51	38	26
27	71	34	2E	71	30	36	20
28	3C	26	1	0C	2A	17	E6
29	7	44	20	8	36	57	E6
2A	3	48	0F	E8	4D	25	1F
2B	1	FC	37	EF	EA	20	14
2C	31	10	1C	70	8	20	1C
2D	9C	2	FB	36	6F	0	0B
2E	77	87	6	3F	2A	7	38
2F	33	C1	1	94	80	31	2C
20	80	24	E8	12	76	67	14
21	91	98	14	71	8	CE	71
22	F4	24	61	30	56	21	3
23	36	71	90	36	31	28	22
24	40	8	48	70	C8	E2	CA
25	70	D3	C1	9A	90	44	2
26	24	D0	87	DA	33	20	D0
27	86	2E	31	0A	64	31	6
28	60	33	1C	48	16	62	33
29	0B	30	CF	7A	22	48	55
2A	10	48	2A	6	48	F6	7C
2B	C6	28	9E	54	60	0C	20
2C	8C	20	C2	35	8	7F	6
2D	38	9E	3C	31	18	3C	20
2E	94	31	14	48	20	30	33
2F	4	48	F7	2C	20	A6	34
20	4	7F	7	30	1C	20	FC
21	21	10	5E	51	0C	5E	51
22	7	56	20	C4	20	20	20
23	1A	50	72	21	8	36	51
24	4	7E	33	E1	0	40	82
25	33	0	D0	76	BE	62	4
26	70	6E	21	E1	86	32	1
27	FC	74	20	86	70	7E	21
28	15	10	40	0	0	0	0
3	7F	36	78	0	0	0	0
2	76	51	78	0	0	0	0
1F	FA	36	52	86	A0	E8	50
30	0	0	0	0	0	0	0
21	82	21	F8	2E	42	50	A1
22	3B	20	74	40	46	20	A2
23	31	5E	D4	30	0A	21	E4
24	9E	31	F4	26	31	E0	50
25	31	E7	50	31	7	50	51
26	F0	50	91	5	50	51	F0
27	50	B7	E3	E7	FE	30	E7
28	7F	5F	D8	22	E2	8	4A
29	3B	B0	70	E4	E0	2	54
2A	C7	22	24	E8	10	F0	31
2B	0	EE	21	E6	16	E1	5
2C	20	42	56	7	20	20	38
2D	40	D6	22	34	C7	3A	20
2E	42	71	5E	42	71	AC	42
2F	71	20	42	D0	16	A0	42
20	61	E7	20	20	42	91	5E
21	84	71	5D	84	71	A8	84
22	71	1C	84	D0	16	A0	84
23	61	A7	20	20	84	91	5D
24	C6	71	5C	C6	71	A4	C6
25	71	18	C6	D0	16	A0	C6
26	60	20	30	C6	91	5C	C6
27	71	5B	C6	71	A0	F2	71
28	14	C6	D0	16	A0	C6	52
29	57	67	20	20	C6	91	5B
2A	C6	71	5A	C6	71	9C	F2
2B	71	10	C6	D0	16	A0	42
2C	61	47	20	20	C6	91	5A
2D	C6	71	59	C6	71	98	F2
2E	71	0C	C6	D0	16	A0	C6
2F	61	87	20	20	C6	99	59
20	70	E0	E0	38	50	E7	4
21	70	F2	28	E1	4	53	1
22	0	40	E8	0E	BE	31	5
23	BE	32	3	48	F6	20	96
24	25	E1	0	EC	48	56	E2
25	26	48	F7	7F	7	30	9E
26	0E	24	1	EC	D0	87	14
27	31	90	F0	3D	80	10	C6
28	3A	C0	70	E7	E7	0	12
29	66	3A	C8	D4	46	56	67
2A	7D	50	70	C3	D2	35	C6
2B	7F	66	2A	6	D2	50	20
2C	20	FE	63	8	E8	1C	D2
2D	B0	16	A1	11	7E	40	C0
2E	22	0B	61	EC	31	6	9C
2F	51	67	2C	30	0A	52	48
20	6	38	40	EA	91	66	2A
21	B1	11	7E	40	9A	34	7C
22	10	E7	32	82	21	C7	82
23	21	13	8	20	82	20	7A
24	3A	57	E6	7D	4C	2	FB
25	E8	3	72	60	FC	20	E2
26	40	5A	22	7F	65	D8	20
27	8A	51	BC	8A	73	4	E8
28	10	8A	B0	16	A1	5	7E
29	71	4	72	91	65	9C	B1
2A	10	F0	33	7C	CF	71	70
2B	91	87	70	76	86	7D	48
2C	1	CF	E8	AC	21	0F	6E
2D	71	64	6E	71	B8	F8	71
2E	0	6E	D0	16	A0	6E	52
2F	57	E7	20	20	E0	91	64
20	D0	24	1	E8	D0	87	C6
21	46	30	C6	7F	60	2A	6
22	B6	51	B4	B6	62	21	FC
23	B6	D0	16	A0	B6	61	27
24	20	20	B6	93	60	70	C0
25	B6	22	50	C6	C7	20	50
26	33	E4	D0	67	98	71	58
27	F0	31	12	F8	71	0A	BA
28	40	22	22	7E	84	FC	71
29	40	8E	71	A7	0A	20	FC
2A	93	58	70	C4	C0	20	46
2B	20	12	60	C8	20	2C	30
2C	E0	61	57	CA	31	16	48
2D	F1	80	EC	73	38	E8	9
2E	5A	71	90	12	80	DE	44
2F	50	A1	0	50	FC	35	4C
20	10	C6	2A	C0	0C	31	54
21	8	71	58	10	71	5C	18
22	42	CC	51	1E	44	70	A8
23	E0	C0	26	31	C9	70	30
24	42	20	D0	81	57	8A	70
25	4C	50	8A	30	6E	20	8A
26	61	56	D2	F0	D2	41	7C
27	D2	71	3C	D2	70	0A	30
28	D2	91	56	D2	70	12	50
29	D2	3F	7C	CB	71	70	C7
2A	E0	D1	70	D6	C7	17	10
2B	87	32	CC	7A	5	5	0
2C	8	CB	81	38	22	73	7
2D	14	22	73	16	14	2A	48
2E	7	10	98	3A	CE	7A	15
2F	0	1A	70	47	70	C8	E2
20	C8	10	D9	32	4	22	C6
21	C2	9E	33	7C	F4	E8	16
22	21	E8	12	35	F9	3A	C8
23	48	6	3E	31	CD	3E	31
24	14	6A	55	6	18	C6	86
25	7F	22	51	9	38	51	CF
26	A9	24	70	DF	C7	FF	34
27	40	A4	40	E2	20	48	20
28	CC	20	0C	30	DE	31	71
29	E2	30	FC	22	2	C6	FA
2A	40	54	35	EC	51	EF	7D
2B	58	92	91	8F	92	62	3
2C	78	92	F0	92	43	1C	CB
2D	61	48	40	DA	40	3C	30
2E	94	83	F0	E8	1B	D2	30
2F	A8	41	E7	A8	20	96	F0
20	96	80	24	20	96	F0	36
21	20	96	B0	0C	20	92	E1
22	E8	B2	40	AE	22	7F	74
23	DA	40	F6	2F	7D	EC	70
24	E0	E0	38	30	E7	0B	61
25	2A	7	E6	6	73	3	0
26	EE	2C	53	18	7D	50	E8
27	2	48	8	10	D8	9A	C0
28	DA	22	E0	40	92	62	FA
29	C0	D2	30	92	34	7D	54
2A	70	A3	F2	26	CE	61	50
2B	A5	7C	60	AC	70	26	20
2C	12	30	10	31	5C	0C	50
2D	32	30	2A	62	7E	30	6A
2E	71	7C	6A	75	F0	50	E1
2F	0	F8	66	31	0C	E4	47
20	50	A1	1	0	50	C1	0
21	E8	32	2A	C1	2C	31	8C
22	C4	31	C0	88	20	B0	20
23	D5	20	98	60	12	20	2E
24	31	E8	94	31	0A	18	70
25	F4	50	56	33	88	E8	0B
26	40	B1	C4	40	7F	88	50
27	1	1	64	1D	61	1	18
28	19	CB	8	0	0	90	1C
29	7	21	1	60	0	4	70
2A	1F	CA	21	7C	0A	23	6E
2B	0	80	1A	26	2	68	55
2C	41	2	60	1E	2F	9	0
2D	2	3F	54	1	2	B4	2
2E	4B	2	5A	2	69	2	78
2F	6	19	E8	80	0	19	C9
20	4	21	1C	22	25	50	78
21	8	EF	0D	8	26	1	C4
22	79	FB	63	7D	8	31	C8
23	8	28	48	DD	78	0A	4C
24	A5	1	3E	16	35	CC	79
25	FC	84	AF	1E	31	D0	8
26	22	93	FF	26	31	D4	10
27	22	92	EF	2E	31	D8	2E
28	22	49	6F	26	33	7F	1
29	3D	3C	31	DC	3C	22	4A
2A	19	34	33	71	1	3C	4A
2B	31	E0	34	22	B5	7	52
2C	35	E4	79	FE	2	F7	4A
2D	33	5B	1	3B	60	31	E8
2E	0E	22	8	75	58	33	4D
2F	1	3A	6E	31	EC	1C	22
20	0D	77	66	33	3F	1	39
21	7C	31	F0	56	31	41	74
22	33	31	1	38	0E	31	F4
23	74	22	A8	27	16	31	F8
24	92	22	A1	13	8A	32	1B
25	2	8A	49	FC	79	FD	36
26	ED	18	61	81	2	A8	22
27	65	79	34	31	C0	B0	22
28	78	71	C0	31	4	18	22
29	24	F9	8	31	8	C0	23
2A	9D	31	50	D0	52	EE	4D
2B	18	31	58	30	27	97	75
2C	52	A1	2	5C	52	33	2F
2D	58	70	E3	E7	FF	30	E7
2E	80	A8	2A	7	E6	14	71
2F	63	0C	2F	51	4B	80	A4
20	51	2B	80	A0	7C	8A	A8
